Month,Year,Date,Service Provider,Initial Complaints,Escalated Complaints,CSM Index,Complaint Response Time,CRM Index,Escalated Complaint Response Time,ERM Index,Avg Age of Cases Pending,PCM Index,CSRI
6,2008,6/1/2008,Citizens Communications,10,2,3,15,1.9,8,2,7.7,1,7.9
6,2008,6/1/2008,"Columbia Utilities Power, Llc (electric) ",36,9,2.5,0.8,2,0.1,2,19,0.9,7.4
6,2008,6/1/2008,Con Edison of New York ,509,74,3.5,11.3,2,36.5,0,24.2,0.8,6.3
6,2008,6/1/2008,Cordia Communications Corp ,15,3,3,19.7,1.4,0,2,10.1,1,7.4
6,2008,6/1/2008,"Frontier Telephone of Rochester, Inc. ",12,2,3.3,20.5,1.3,19.3,1.1,5.2,1,6.7
6,2008,6/1/2008,"Hudson Energy Services, LLC ",14,3,2.9,10.9,2,0,2,15,0.9,7.8
6,2008,6/1/2008,"IDT Energy, Inc. ",11,0,5,7.3,2,0,2,12.5,1,10
6,2008,6/1/2008,Long Island Water Corporation D/b/a Long Island American Water,10,2,3,9.8,2,3.7,2,14.7,0.9,7.9
6,2008,6/1/2008,MCI ,13,6,0.4,13.7,2,9.3,2,13.8,1,5.4
6,2008,6/1/2008,National Fuel Gas Distribution ,125,6,4.5,2.8,2,9.6,2,5.3,1,9.5
6,2008,6/1/2008,National Grid - L I ,24,2,4.2,15.6,1.8,4.3,2,2.4,1,9
6,2008,6/1/2008,National Grid - Metro Ny ,153,9,4.4,3.6,2,7.6,2,33.6,0.6,9
6,2008,6/1/2008,National Grid - Upstate ,313,25,4.2,5.8,2,8.1,2,6.6,1,9.2
6,2008,6/1/2008,New York State Electric & Gas Corp. ,195,4,4.8,8.8,2,12.7,1.8,7.9,1,9.6
6,2008,6/1/2008,Orange & Rockland ,34,0,5,7.5,2,14.7,1.6,7.6,1,9.6
6,2008,6/1/2008,Rochester Gas & Electric Corp. ,146,5,4.7,2.5,2,10.3,1.9,5.6,1,9.6
6,2008,6/1/2008,"Spark Energy, L.P. ",21,2,4,8.2,2,0,2,6,1,9
6,2008,6/1/2008,Time Warner - New York City ,90,6,4.3,12.4,2,16.7,1.4,11.9,1,8.7
6,2008,6/1/2008,"Time Warner ResCom of New York,LLC ",20,2,4,24.6,0.8,0,2,17.3,0.9,7.7
6,2008,6/1/2008,Verizon Communications ,384,38,4,9.3,2,8.1,2,9.1,1,9
5,2008,5/1/2008,"Accent Energy Midwest, LLC ",15,1,4.3,15.6,1.8,66.4,0,35,0.6,6.7
5,2008,5/1/2008,AT&T ,47,7,3.5,5.8,2,12.6,1.8,5.2,1,8.3
5,2008,5/1/2008,Broadview Networks ,14,2,3.6,7.4,2,45.8,0,20.9,0.8,6.4
5,2008,5/1/2008,Cablevision of New York City ,13,0,5,14.9,1.9,27.2,0,12.3,1,7.9
5,2008,5/1/2008,Central Hudson Gas & Electric Corp. ,18,1,4.5,7.4,2,1.9,2,4.7,1,9.5
5,2008,5/1/2008,"Columbia Utilities Power, Llc (electric) ",20,4,3,1.5,2,0.2,2,11,1,8
5,2008,5/1/2008,Con Edison of New York ,449,51,3.9,12.8,2,26.9,0,22.5,0.8,6.7
5,2008,5/1/2008,Cordia Communications Corp ,11,5,0.5,15.6,1.8,19.1,1.1,9.4,1,4.4
5,2008,5/1/2008,"Frontier Telephone of Rochester, Inc. ",14,2,3.6,11.5,2,3,2,4,1,8.6
5,2008,5/1/2008,"Hudson Energy Services, LLC ",16,4,2.5,9.2,2,122,0,14.5,0.9,5.4
5,2008,5/1/2008,IDT America Corp. ,13,4,1.9,7.8,2,0,2,2,1,6.9
5,2008,5/1/2008,"IDT Energy, Inc. ",12,0,5,4.7,2,0,2,17,0.9,9.9
5,2008,5/1/2008,MCI ,13,1,4.2,9.7,2,6.8,2,11.5,1,9.2
5,2008,5/1/2008,National Fuel Gas Distribution ,85,6,4.3,5.2,2,20.4,1,8.4,1,8.3
5,2008,5/1/2008,National Grid - L I ,31,6,3.1,8,2,1.1,2,9.3,1,8.1
5,2008,5/1/2008,National Grid - Metro Ny ,143,13,4.1,6.4,2,7,2,12.2,1,9.1
5,2008,5/1/2008,National Grid - Upstate ,188,10,4.5,9,2,6.2,2,9.8,1,9.5
5,2008,5/1/2008,New York State Electric & Gas Corp. ,170,0,5,7,2,9.1,2,7.3,1,10
5,2008,5/1/2008,Orange & Rockland ,31,1,4.7,8,2,3.3,2,7.2,1,9.7
5,2008,5/1/2008,Rochester Gas & Electric Corp. ,82,6,4.3,3.5,2,16.8,1.4,11.4,1,8.7
5,2008,5/1/2008,"Spark Energy, L.P. ",18,3,3.3,16.7,1.7,28.5,0,8.5,1,6
5,2008,5/1/2008,Time Warner - Albany ,10,1,4,16.3,1.7,1,2,32.2,0.6,8.3
5,2008,5/1/2008,Time Warner - New York City ,61,6,4,13.2,2,5,2,11.8,1,9
5,2008,5/1/2008,"Time Warner ResCom of New York,LLC ",18,3,3.3,14.2,1.9,21,1,11.6,1,7.2
5,2008,5/1/2008,Verizon Communications ,319,30,4.1,9.1,2,9.8,2,14.8,0.9,9
4,2008,4/1/2008,AT&T ,61,10,3.4,5.8,2,24.6,0.2,4.7,1,6.6
4,2008,4/1/2008,Cablevision of Long Island ,12,2,3.3,7.3,2,5.5,2,7.7,1,8.3
4,2008,4/1/2008,Central Hudson Gas & Electric Corp. ,24,2,4.2,4.8,2,2.4,2,5,1,9.2
4,2008,4/1/2008,Citizens Communications,10,0,5,17.3,1.6,13,1.8,7.3,1,9.4
4,2008,4/1/2008,"Columbia Utilities Power, Llc (electric) ",22,5,2.7,3.2,2,0,2,1,1,7.7
4,2008,4/1/2008,Con Edison of New York ,399,92,2.7,12.2,2,26.5,0,23.4,0.8,5.5
4,2008,4/1/2008,Cordia Communications Corp ,10,3,2,22.8,1.1,0,2,5.3,1,6.1
4,2008,4/1/2008,"Frontier Telephone of Rochester, Inc. ",22,3,3.6,17.7,1.6,7.5,2,8.3,1,8.2
4,2008,4/1/2008,"Hudson Energy Services, LLC ",18,10,0,13.7,2,8,2,26.5,0.7,4.7
4,2008,4/1/2008,KeySpan of Long Island ,25,2,4.2,5.4,2,10.2,1.9,4.6,1,9.1
4,2008,4/1/2008,KeySpan of New York ,151,8,4.5,4.1,2,12,1.9,7.4,1,9.4
4,2008,4/1/2008,MCI ,14,1,4.3,8.6,2,3.6,2,3,1,9.3
4,2008,4/1/2008,National Fuel Gas Distribution ,76,1,4.9,6.6,2,0,2,6.5,1,9.9
4,2008,4/1/2008,"National Grid, Inc.",165,12,4.3,8.2,2,4.7,2,15,0.9,9.2
4,2008,4/1/2008,New York State Electric & Gas Corp. ,127,5,4.6,8.9,2,18.9,1.2,5.1,1,8.8
4,2008,4/1/2008,Orange & Rockland ,33,0,5,5.2,2,4.3,2,13.9,1,10
4,2008,4/1/2008,Rochester Gas & Electric Corp. ,87,3,4.7,4.5,2,17,1.4,4.2,1,9.1
4,2008,4/1/2008,"Spark Energy, L.P. ",19,4,2.9,7.4,2,7.4,2,25.5,0.7,7.6
4,2008,4/1/2008,Time Warner - New York City ,58,3,4.5,12.6,2,35,0,13.8,1,7.5
4,2008,4/1/2008,"Time Warner ResCom of New York,LLC ",10,0,5,2,2,0,2,9.8,1,10
4,2008,4/1/2008,U.S. Energy Savings Corp ,39,3,4.2,10.1,2,10.9,1.9,17.9,0.9,9
4,2008,4/1/2008,Verizon Communications ,317,36,3.9,7.2,2,7.9,2,10.4,1,8.9
3,2008,3/1/2008,"Accent Energy Midwest, LLC ",16,1,4.4,10.9,2,0,2,36.2,0.5,8.9
3,2008,3/1/2008,Ambit Energy ,12,0,5,34,0,0,2,4,1,8
3,2008,3/1/2008,AT&T ,63,14,2.8,8.1,2,6.5,2,14.2,0.9,7.7
3,2008,3/1/2008,Broadview Networks ,18,1,4.4,14.9,1.9,34.4,0,10.7,1,7.3
3,2008,3/1/2008,Central Hudson Gas & Electric Corp. ,15,0,5,3.6,2,1.8,2,5,1,10
3,2008,3/1/2008,"Columbia Utilities Power, Llc (electric) ",28,2,4.3,2.9,2,25,0.2,0,1,7.5
3,2008,3/1/2008,Con Edison of New York ,462,73,3.4,11.1,2,34.7,0,20.7,0.8,6.2
3,2008,3/1/2008,Cordia Communications Corp ,10,2,3,33.7,0,92.4,0,15.9,0.9,3.9
3,2008,3/1/2008,"Frontier Telephone of Rochester, Inc. ",12,2,3.3,18.1,1.5,54.5,0,17,0.9,5.7
3,2008,3/1/2008,"Hudson Energy Services, LLC ",31,8,2.4,11.9,2,7.1,2,27.6,0.7,7.1
3,2008,3/1/2008,"IDT Energy, Inc. ",11,3,2.3,14,2,7.1,2,1,1,7.3
3,2008,3/1/2008,KeySpan of Long Island ,22,3,3.6,10,2,5.2,2,3.7,1,8.6
3,2008,3/1/2008,KeySpan of New York ,107,15,3.6,10.5,2,6.3,2,5.6,1,8.6
3,2008,3/1/2008,MCI ,19,1,4.5,12.2,2,9.4,2,25,0.8,9.3
3,2008,3/1/2008,MXenergy,10,1,4,12.7,2,80.8,0,11.5,1,7
3,2008,3/1/2008,National Fuel Gas Distribution ,32,2,4.4,5.2,2,6.5,2,6.8,1,9.4
3,2008,3/1/2008,"National Grid, Inc.",152,10,4.3,8,2,9.8,2,10.1,1,9.3
3,2008,3/1/2008,New York State Electric & Gas Corp. ,116,4,4.7,8,2,42.6,0,5.8,1,7.7
3,2008,3/1/2008,Orange & Rockland ,35,1,4.7,7.4,2,1.7,2,5.4,1,9.7
3,2008,3/1/2008,Rochester Gas & Electric Corp. ,83,2,4.8,4.2,2,12.2,1.8,4.7,1,9.6
3,2008,3/1/2008,"Spark Energy, L.P. ",17,5,2.1,15.1,1.8,108.6,0,15.7,0.9,4.8
3,2008,3/1/2008,Time Warner - New York City ,88,10,3.9,9.3,2,20.6,1,19.5,0.9,7.8
3,2008,3/1/2008,U.S. Energy Savings Corp ,19,2,3.9,15.4,1.8,0.8,2,13.2,1,8.7
3,2008,3/1/2008,Verizon Communications ,342,28,4.2,7.9,2,9,2,15.2,0.9,9.1
2,2008,2/1/2008,"Accent Energy Midwest, LLC ",18,0,5,11.4,2,0,2,14.2,0.9,9.9
2,2008,2/1/2008,AT&T ,56,13,2.7,7.7,2,4.2,2,19.7,0.9,7.6
2,2008,2/1/2008,Broadview Networks ,12,5,0.8,14.1,1.9,6.4,2,19,0.9,5.6
2,2008,2/1/2008,Cablevision of New York City ,14,4,2.1,10,2,13,1.8,2.5,1,6.9
2,2008,2/1/2008,Central Hudson Gas & Electric Corp. ,18,0,5,4,2,0,2,2,1,10
2,2008,2/1/2008,"Columbia Utilities Power, Llc (electric) ",29,4,3.6,2.2,2,0.1,2,26,0.7,8.3
2,2008,2/1/2008,Con Edison of New York ,406,73,3.2,13.5,2,20,1.1,22.4,0.8,7.1
2,2008,2/1/2008,Econnergy ,12,0,5,10.5,2,0,2,19,0.9,9.9
2,2008,2/1/2008,"Frontier Telephone of Rochester, Inc. ",12,2,3.3,10.5,2,16.4,1.4,38.7,0.5,7.2
2,2008,2/1/2008,"Hudson Energy Services, LLC ",28,7,2.5,7.1,2,0,2,21.9,0.8,7.3
2,2008,2/1/2008,"IDT Energy, Inc. ",10,3,2,10.6,2,0,2,18.9,0.9,6.9
2,2008,2/1/2008,KeySpan of Long Island ,20,3,3.5,11.1,2,3.2,2,4.3,1,8.5
2,2008,2/1/2008,KeySpan of New York ,93,10,3.9,13,2,8.5,2,5.1,1,8.9
2,2008,2/1/2008,MCI ,14,3,2.9,13.9,2,5.1,2,24.3,0.8,7.7
2,2008,2/1/2008,National Fuel Gas Distribution ,24,2,4.2,2.8,2,7.1,2,6.1,1,9.2
2,2008,2/1/2008,"National Grid, Inc.",126,13,4,8.8,2,10,2,9.8,1,9
2,2008,2/1/2008,New York State Electric & Gas Corp. ,126,2,4.8,6.2,2,27.2,0,12.5,1,7.8
2,2008,2/1/2008,Orange & Rockland ,15,0,5,6.4,2,10.1,1.9,2.2,1,9.9
2,2008,2/1/2008,Rochester Gas & Electric Corp. ,63,3,4.5,10.3,2,45.4,0,4.8,1,7.5
2,2008,2/1/2008,"Spark Energy, L.P. ",29,6,2.9,12.3,2,9.1,2,25.5,0.7,7.6
2,2008,2/1/2008,Time Warner - Albany ,10,1,4,12.1,2,95.1,0,18,0.9,6.9
2,2008,2/1/2008,Time Warner - New York City ,64,9,3.6,11.7,2,15.5,1.5,20.4,0.8,7.9
2,2008,2/1/2008,U.S. Energy Savings Corp ,32,1,4.7,15.7,1.8,15.5,1.5,17.7,0.9,8.9
2,2008,2/1/2008,Verizon Communications ,305,28,4.1,10.6,2,18.9,1.2,13.4,1,8.3
1,2008,1/1/2008,"Accent Energy Midwest, LLC ",21,0,5,9.8,2,8.1,2,18.1,0.9,9.9
1,2008,1/1/2008,AT&T ,47,13,2.2,6.4,2,5.2,2,25.3,0.7,6.9
1,2008,1/1/2008,Cablevision of Long Island ,10,1,4,14.1,1.9,4.4,2,0,1,8.9
1,2008,1/1/2008,Cablevision of New York City ,11,3,2.3,12,2,17.8,1.3,2.2,1,6.6
1,2008,1/1/2008,Central Hudson Gas & Electric Corp. ,15,0,5,3.8,2,1,2,2.3,1,10
1,2008,1/1/2008,"Columbia Utilities Power, Llc (electric) ",45,15,1.7,5.6,2,0.2,2,0,1,6.7
1,2008,1/1/2008,"Columbia Utilities Power, Llc (gas) ",12,2,3.3,3.3,2,0,2,10,1,8.3
1,2008,1/1/2008,Con Edison of New York ,429,65,3.5,16.4,1.7,27.8,0,22.2,0.8,6
1,2008,1/1/2008,"Frontier Telephone of Rochester, Inc. ",21,5,2.6,15.4,1.8,14.8,1.6,30.6,0.6,6.6
1,2008,1/1/2008,"Hudson Energy Services, LLC ",22,4,3.2,11.4,2,0,2,34,0.6,7.8
1,2008,1/1/2008,IDT America Corp. ,18,4,2.8,10.3,2,0.8,2,24.5,0.8,7.6
1,2008,1/1/2008,"IDT Energy, Inc. ",11,1,4.1,5.5,2,0,2,11,1,9.1
1,2008,1/1/2008,KeySpan of Long Island ,16,3,3.1,9.3,2,9.9,2,3,1,8.1
1,2008,1/1/2008,KeySpan of New York ,84,7,4.2,5.7,2,28.3,0,10.9,1,7.2
1,2008,1/1/2008,Liberty Power Corp. ,10,0,5,5.6,2,0,2,2.8,1,10
1,2008,1/1/2008,MCI ,18,3,3.3,5,2,9.8,2,11.7,1,8.3
1,2008,1/1/2008,National Fuel Gas Distribution ,21,3,3.6,13.6,2,23.3,0.4,63,0,6
1,2008,1/1/2008,"National Grid, Inc.",136,7,4.5,9.9,2,5.1,2,8.8,1,9.5
1,2008,1/1/2008,New York State Electric & Gas Corp. ,123,3,4.8,12.6,2,30.1,0,13.4,1,7.8
1,2008,1/1/2008,Orange & Rockland ,23,0,5,6.1,2,4.9,2,3.8,1,10
1,2008,1/1/2008,Rochester Gas & Electric Corp. ,51,1,4.8,2.7,2,6.3,2,7.7,1,9.8
1,2008,1/1/2008,"Spark Energy, L.P. ",16,4,2.5,24.2,0.8,0,2,25.8,0.7,6
1,2008,1/1/2008,Time Warner - New York City ,137,13,4.1,9.6,2,12.2,1.8,10,1,8.9
1,2008,1/1/2008,U.S. Energy Savings Corp ,50,8,3.4,19.3,1.4,0,2,13.1,1,7.8
1,2008,1/1/2008,Verizon Communications ,326,41,3.7,9.1,2,13.2,1.7,17.3,0.9,8.3
12,2007,12/1/2007,AT&T ,71,14,3,7.7,2,8.2,2,23,0.8,7.8
12,2007,12/1/2007,Broadview Networks ,10,3,2,13.5,2,10.7,1.9,20.7,0.8,6.7
12,2007,12/1/2007,Cablevision of Long Island ,13,0,5,8,2,6.9,2,12,1,10
12,2007,12/1/2007,Cablevision of New York City ,16,2,3.8,8.9,2,10.1,1.9,7.2,1,8.7
12,2007,12/1/2007,Central Hudson Gas & Electric Corp. ,11,3,2.3,4.6,2,1.9,2,1,1,7.3
12,2007,12/1/2007,"Columbia Utilities Power, Llc (electric) ",65,17,2.4,1.8,2,1,2,80.7,-5,1.4
12,2007,12/1/2007,Con Edison of New York ,388,39,4,12,2,38.3,0,23.1,0.8,6.8
12,2007,12/1/2007,"Frontier Telephone of Rochester, Inc. ",22,6,2.3,19.8,1.4,7.7,2,19,0.9,6.6
12,2007,12/1/2007,"Hudson Energy Services, LLC ",20,1,4.5,2.6,2,0.1,2,39.5,0.5,9
12,2007,12/1/2007,IDT America Corp. ,12,7,0,11.8,2,0,2,45.8,0.3,4.3
12,2007,12/1/2007,"IDT Energy, Inc. ",17,0,5,4.5,2,0,2,21,0.8,9.8
12,2007,12/1/2007,KeySpan of Long Island ,17,0,5,3.7,2,18.7,1.2,13,1,9.2
12,2007,12/1/2007,KeySpan of New York ,90,10,3.9,3.6,2,21.2,0.8,20.3,0.8,7.5
12,2007,12/1/2007,Liberty Power Corp. ,10,0,5,4.7,2,4.8,2,1,1,10
12,2007,12/1/2007,MCI ,14,1,4.3,9.8,2,9.8,2,8.4,1,9.3
12,2007,12/1/2007,National Fuel Gas Distribution ,41,1,4.8,8.5,2,17.3,1.3,19.5,0.9,9
12,2007,12/1/2007,"National Grid, Inc.",111,7,4.4,11.3,2,19.9,1.1,8.4,1,8.5
12,2007,12/1/2007,New York State Electric & Gas Corp. ,109,4,4.6,10.6,2,25.5,0,17.9,0.9,7.5
12,2007,12/1/2007,Orange & Rockland ,21,4,3.1,3.8,2,4.5,2,4.5,1,8.1
12,2007,12/1/2007,Rochester Gas & Electric Corp. ,68,0,5,2.4,2,32.5,0,59,0.1,7.1
12,2007,12/1/2007,Time Warner - Albany ,10,2,3,19.5,1.4,121.6,0,18.5,0.9,5.3
12,2007,12/1/2007,Time Warner - New York City ,162,15,4.1,11.7,2,28.9,0,17.2,0.9,7
12,2007,12/1/2007,"Time Warner ResCom of New York,LLC ",11,0,5,14.7,1.9,0,2,20.7,0.8,9.7
12,2007,12/1/2007,U.S. Energy Savings Corp ,36,1,4.7,9.3,2,0,2,15.6,0.9,9.6
12,2007,12/1/2007,Verizon Communications ,302,28,4.1,9,2,10,2,12.8,1,9.1
11,2007,11/1/2007,AT&T ,63,13,2.9,11,2,8.6,2,13.8,1,7.9
11,2007,11/1/2007,Broadview Networks ,11,1,4.1,12.1,2,14.2,1.6,18.5,0.9,8.6
11,2007,11/1/2007,Cablevision of New York City ,11,1,4.1,9,2,0,2,10,1,9.1
11,2007,11/1/2007,Central Hudson Gas & Electric Corp. ,17,3,3.2,7.7,2,19.3,1.1,2,1,7.3
11,2007,11/1/2007,"Columbia Utilities Power, Llc (electric) ",27,4,3.5,1.1,2,0.1,2,49.7,0.3,7.8
11,2007,11/1/2007,Con Edison of New York ,370,62,3.3,11.1,2,18,1.3,25.3,0.7,7.3
11,2007,11/1/2007,"Frontier Telephone of Rochester, Inc.",37,8,2.8,9.6,2,16.5,1.4,11.7,1,7.2
11,2007,11/1/2007,IDT America Corp. ,12,4,1.7,10.5,2,13.1,1.7,32.1,0.6,6
11,2007,11/1/2007,KeySpan of Long Island ,16,1,4.4,6.4,2,28.8,0,6.4,1,7.4
11,2007,11/1/2007,KeySpan of New York ,78,18,2.7,6.2,2,12.9,1.8,18.3,0.9,7.4
11,2007,11/1/2007,MCI ,24,6,2.5,13.4,2,3.4,2,7.7,1,7.5
11,2007,11/1/2007,National Fuel Gas Distribution ,48,6,3.8,11.3,2,12.9,1.8,8.3,1,8.6
11,2007,11/1/2007,"National Grid, Inc.",141,6,4.6,10.9,2,11.7,1.9,10.8,1,9.5
11,2007,11/1/2007,New York State Electric & Gas Corp. ,104,4,4.6,14.9,1.9,24.6,0.2,14.1,0.9,7.6
11,2007,11/1/2007,Orange & Rockland ,21,1,4.5,7.3,2,12.3,1.8,2.3,1,9.3
11,2007,11/1/2007,Rochester Gas & Electric Corp. ,60,3,4.5,4.6,2,21.1,0.8,18.8,0.9,8.2
11,2007,11/1/2007,"Spark Energy, L.P. ",17,1,4.4,15,1.9,0,2,16.8,0.9,9.2
11,2007,11/1/2007,Time Warner - Albany ,20,2,4,17.7,1.6,27.7,0,43.8,0.4,6
11,2007,11/1/2007,Time Warner - New York City ,69,8,3.8,17.6,1.6,10.1,1.9,25.1,0.7,8
11,2007,11/1/2007,U.S. Energy Savings Corp ,17,0,5,12.2,2,0,2,18,0.9,9.9
11,2007,11/1/2007,Verizon Communications ,294,33,3.9,8.2,2,8.5,2,8.4,1,8.9
10,2007,10/1/2007,"Accent Energy Midwest, LLC ",17,3,3.2,9.9,2,0,2,5,1,8.2
10,2007,10/1/2007,AT&T ,99,16,3.4,12.7,2,9.9,2,8.3,1,8.4
10,2007,10/1/2007,Broadview Networks ,13,0,5,18,1.6,6.8,2,17.3,0.9,9.5
10,2007,10/1/2007,Cablevision of New York City ,10,0,5,9.8,2,5.9,2,6,1,10
10,2007,10/1/2007,Central Hudson Gas & Electric Corp. ,15,1,4.3,8.6,2,0.1,2,9.3,1,9.3
10,2007,10/1/2007,Citizens Communications,10,2,3,7.9,2,10.5,1.9,5.5,1,7.9
10,2007,10/1/2007,"Columbia Utilities Power, Llc (electric) ",35,12,1.6,4.3,2,1.5,2,38.5,0.5,6.1
10,2007,10/1/2007,Con Edison of New York ,450,71,3.4,8.1,2,20.9,1,18.4,0.9,7.3
10,2007,10/1/2007,"Frontier Communications of Rochester, ",10,2,3,6.1,2,1.9,2,2,1,8
10,2007,10/1/2007,"Frontier Telephone of Rochester, Inc. ",16,3,3.1,7.9,2,16.1,1.4,16.8,0.9,7.4
10,2007,10/1/2007,"Hudson Energy Services, LLC ",15,1,4.3,7.3,2,0,2,12.2,1,9.3
10,2007,10/1/2007,IDT America Corp. ,11,7,0,11.4,2,2,2,23.6,0.8,4.8
10,2007,10/1/2007,"IDT Energy, Inc. ",15,1,4.3,8,2,2.2,2,8.8,1,9.3
10,2007,10/1/2007,KeySpan of Long Island ,16,4,2.5,6.3,2,6.2,2,7.2,1,7.5
10,2007,10/1/2007,KeySpan of New York ,116,12,4,3.8,2,17.1,1.3,16.3,0.9,8.2
10,2007,10/1/2007,Liberty Power Corp. ,13,1,4.2,11.3,2,21,1,3.2,1,8.2
10,2007,10/1/2007,MCI ,30,2,4.3,8.2,2,1,2,8.6,1,9.3
10,2007,10/1/2007,MXenergy,12,0,5,12.2,2,1,2,21.8,0.8,9.8
10,2007,10/1/2007,National Fuel Gas Distribution ,42,5,3.8,11.8,2,36.8,0,7.1,1,6.8
10,2007,10/1/2007,"National Grid, Inc.",180,20,3.9,10.4,2,6.8,2,13,1,8.9
10,2007,10/1/2007,New York State Electric & Gas Corp. ,119,10,4.2,13,2,8.4,2,16.1,0.9,9.1
10,2007,10/1/2007,Orange & Rockland ,26,1,4.6,6.8,2,8,2,5.8,1,9.6
10,2007,10/1/2007,Rochester Gas & Electric Corp. ,88,4,4.5,4.1,2,75.3,0,26.5,0.7,7.2
10,2007,10/1/2007,"Spark Energy, L.P. ",20,4,3,17.4,1.6,0,2,12.3,1,7.6
10,2007,10/1/2007,Time Warner - Albany ,10,0,5,31.9,0,0,2,47,0.3,7.3
10,2007,10/1/2007,Time Warner - Buffalo ,11,3,2.3,55.3,0,13,1.8,48.5,0.3,4.4
10,2007,10/1/2007,Time Warner - New York City ,68,9,3.7,21.7,1.2,24.3,0.2,23,0.8,5.9
10,2007,10/1/2007,"Time Warner ResCom of New York,LLC ",10,2,3,15.3,1.8,24.8,0.2,17.8,0.9,5.9
10,2007,10/1/2007,U.S. Energy Savings Corp ,19,0,5,13.7,2,15.1,1.5,12.8,1,9.5
10,2007,10/1/2007,Verizon Communications ,364,46,3.7,9.1,2,13.4,1.7,9.2,1,8.4
9,2007,9/1/2007,"Accent Energy Midwest, LLC ",14,3,2.9,9.7,2,0,2,5.6,1,7.9
9,2007,9/1/2007,AT&T ,91,17,3.1,11,2,6.6,2,10.9,1,8.1
9,2007,9/1/2007,Broadview Networks ,18,1,4.4,10.9,2,1.1,2,8.4,1,9.4
9,2007,9/1/2007,Cablevision of Long Island ,10,1,4,18,1.6,7.1,2,5.5,1,8.6
9,2007,9/1/2007,Citizens Communications,15,3,3,3.7,2,6.6,2,9.3,1,8
9,2007,9/1/2007,"Columbia Utilities Power, Llc (electric) ",24,10,0.8,3.7,2,0,2,5.2,1,5.8
9,2007,9/1/2007,Con Edison of New York ,403,61,3.4,10.3,2,33.4,0,16.9,0.9,6.3
9,2007,9/1/2007,"Frontier Telephone of Rochester, Inc. ",18,7,1.1,14,2,32.6,0,12,1,4.1
9,2007,9/1/2007,"Hudson Energy Services, LLC ",15,2,3.7,10.2,2,0,2,18.4,0.9,8.6
9,2007,9/1/2007,IDT America Corp. ,18,7,1.1,21.4,1.2,7,2,20.4,0.8,5.1
9,2007,9/1/2007,"IDT Energy, Inc. ",17,4,2.6,6.5,2,2.2,2,12.7,1,7.6
9,2007,9/1/2007,KeySpan of Long Island ,13,3,2.7,10.9,2,8.6,2,3.5,1,7.7
9,2007,9/1/2007,KeySpan of New York ,83,12,3.6,3.9,2,13.6,1.7,20.1,0.8,8.1
9,2007,9/1/2007,MCI ,14,2,3.6,12.2,2,5.7,2,10.4,1,8.6
9,2007,9/1/2007,National Fuel Gas Distribution ,43,4,4.1,11.7,2,10,2,10.4,1,9.1
9,2007,9/1/2007,"National Grid, Inc.",197,19,4,10.3,2,13.6,1.7,8.4,1,8.7
9,2007,9/1/2007,New York State Electric & Gas Corp. ,92,2,4.8,13,2,4,2,14.6,0.9,9.7
9,2007,9/1/2007,Orange & Rockland ,20,0,5,5.4,2,9,2,8.8,1,10
9,2007,9/1/2007,Rochester Gas & Electric Corp. ,67,8,3.8,5.3,2,39.6,0,27.2,0.7,6.5
9,2007,9/1/2007,"Spark Energy, L.P. ",22,2,4.1,14.2,1.9,15,1.6,10.8,1,8.6
9,2007,9/1/2007,Time Warner - Buffalo ,13,3,2.7,19.5,1.4,0,2,52.8,0.2,6.3
9,2007,9/1/2007,Time Warner - New York City ,79,12,3.5,20.9,1.3,11.8,1.9,25.1,0.7,7.4
9,2007,9/1/2007,U.S. Energy Savings Corp ,20,2,4,11.6,2,0,2,19.4,0.9,8.9
9,2007,9/1/2007,Verizon Communications ,333,40,3.8,11.3,2,14.9,1.6,14.9,0.9,8.3
8,2007,8/1/2007,"Accent Energy Midwest, LLC ",11,1,4.1,9.2,2,6,2,3.4,1,9.1
8,2007,8/1/2007,AT&T ,124,27,2.8,9.2,2,7.2,2,6.3,1,7.8
8,2007,8/1/2007,Broadview Networks ,19,1,4.5,7.7,2,3.1,2,7.7,1,9.5
8,2007,8/1/2007,Cablevision of New York City ,11,1,4.1,10.6,2,2.3,2,13.4,1,9.1
8,2007,8/1/2007,Central Hudson Gas & Electric Corp. ,18,3,3.3,9.5,2,3.8,2,4.3,1,8.3
8,2007,8/1/2007,Citizens Communications,21,3,3.6,6.4,2,1.5,2,0,1,8.6
8,2007,8/1/2007,"Columbia Utilities Power, Llc (electric) ",17,1,4.4,1.1,2,0.7,2,13.5,1,9.4
8,2007,8/1/2007,Con Edison of New York ,476,88,3.1,12.2,2,41.5,0,22.2,0.8,5.9
8,2007,8/1/2007,"Frontier Telephone of Rochester, Inc. ",16,2,3.8,10.8,2,36.1,0,10.9,1,6.8
8,2007,8/1/2007,"Hudson Energy Services, LLC ",16,0,5,4.9,2,0,2,11,1,10
8,2007,8/1/2007,IDT America Corp. ,24,7,2.1,5.6,2,1.9,2,16.7,0.9,7
8,2007,8/1/2007,"IDT Energy, Inc. ",22,2,4.1,5.3,2,2,2,2,1,9.1
8,2007,8/1/2007,KeySpan of Long Island ,19,4,2.9,4,2,1.9,2,3.2,1,7.9
8,2007,8/1/2007,KeySpan of New York ,120,20,3.3,4.6,2,9.3,2,6.7,1,8.3
8,2007,8/1/2007,Liberty Power Corp. ,15,1,4.3,3.8,2,5.3,2,1,1,9.3
